Studiekode,Studienavn,Lærested,Studiested,Utdanningsområde og -type,Kvote,Opptaksrunde,År,Poenggrense
222 823,"Ingeniør, elektronikk - mikro- og nanoteknologi",USN,Horten,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
222 823,"Ingeniør, elektronikk - mikro- og nanoteknologi",USN,Horten,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
222 824,"Ingeniør, maskin - konstruksjonsteknikk",USN,Porsgrunn,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
222 824,"Ingeniør, maskin - konstruksjonsteknikk",USN,Porsgrunn,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
222 853,Spesialpedagogikk,USN,Notodden,PEDFAG,ORD,Hovedopptak,2021,47.2
222 853,Spesialpedagogikk,USN,Notodden,PEDFAG,ORDF,Hovedopptak,2021,37.5
222 867,Forretningsjus og økonomi,USN,Ringerike,JUS,ORD,Hovedopptak,2021,41.6
222 867,Forretningsjus og økonomi,USN,Ringerike,JUS,ORDF,Hovedopptak,2021,40.9
222 880,Sosiologi,USN,Horten,SAMFUNN,ORD,Hovedopptak,2021,44.9
222 880,Sosiologi,USN,Horten,SAMFUNN,ORDF,Hovedopptak,2021,35
222 881,Statsvitenskap,USN,Drammen,SAMFUNN,ORD,Hovedopptak,2021,47.1
222 881,Statsvitenskap,USN,Drammen,SAMFUNN,ORDF,Hovedopptak,2021,39.8
222 891,"Språk og litteratur, Horten",USN,Horten,SPRÅK,ORD,Hovedopptak,2021,0
222 891,"Språk og litteratur, Horten",USN,Horten,SPRÅK,ORDF,Hovedopptak,2021,0
222 894,Optometri,USN,Kongsberg,HELSEFAG - ANNET,ORD,Hovedopptak,2021,46.1
222 894,Optometri,USN,Kongsberg,HELSEFAG - ANNET,ORDF,Hovedopptak,2021,39
222 895,Innovasjon og entreprenørskap,USN,Midt-Telemark,ØKADM,ORD,Hovedopptak,2021,0
222 895,Innovasjon og entreprenørskap,USN,Midt-Telemark,ØKADM,ORDF,Hovedopptak,2021,0
222 901,"Språk og litteratur, Bø",USN,Midt-Telemark,SPRÅK,ORD,Hovedopptak,2021,0
222 901,"Språk og litteratur, Bø",USN,Midt-Telemark,SPRÅK,ORDF,Hovedopptak,2021,0
222 913,Spansk,USN,Midt-Telemark,SPRÅK,ORD,Hovedopptak,2021,44.8
222 913,Spansk,USN,Midt-Telemark,SPRÅK,ORDF,Hovedopptak,2021,0
223 070,"Sosialt arbeid, barnevernspedagog",HVO,Volda,HELSEFAG - BARNEVER,ORD,Hovedopptak,2021,43.8
223 070,"Sosialt arbeid, barnevernspedagog",HVO,Volda,HELSEFAG - BARNEVER,ORDF,Hovedopptak,2021,37.9
223 080,"Sosialt arbeid, sosionom",HVO,Volda,HELSEFAG - SOSIONOM,ORD,Hovedopptak,2021,47.5
223 080,"Sosialt arbeid, sosionom",HVO,Volda,HELSEFAG - SOSIONOM,ORDF,Hovedopptak,2021,39.6
223 130,Barnehagelærer,HVO,Volda,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
223 130,Barnehagelærer,HVO,Volda,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
223 170,"Engelsk, deltid",HVO,Volda,SPRÅK,ORD,Hovedopptak,2021,41
223 170,"Engelsk, deltid",HVO,Volda,SPRÅK,ORDF,Hovedopptak,2021,0
223 179,"Historie, årsstudium",HVO,Volda,HISTORIE,ORD,Hovedopptak,2021,0
223 179,"Historie, årsstudium",HVO,Volda,HISTORIE,ORDF,Hovedopptak,2021,0
223 196,"Religion, kultur og samfunn",HVO,Volda,HISTORIE,ORD,Hovedopptak,2021,0
223 196,"Religion, kultur og samfunn",HVO,Volda,HISTORIE,ORDF,Hovedopptak,2021,0
223 210,Norsk (nordisk),HVO,Volda,SPRÅK,ORD,Hovedopptak,2021,0
223 210,Norsk (nordisk),HVO,Volda,SPRÅK,ORDF,Hovedopptak,2021,0
223 211,"Norsk (nordisk), deltid",HVO,Volda,SPRÅK,ORD,Hovedopptak,2021,0
223 211,"Norsk (nordisk), deltid",HVO,Volda,SPRÅK,ORDF,Hovedopptak,2021,0
223 285,Samfunnsvitenskap,HVO,Volda,SAMFUNN,ORD,Hovedopptak,2021,0
223 285,Samfunnsvitenskap,HVO,Volda,SAMFUNN,ORDF,Hovedopptak,2021,0
223 437,"Musikk, bachelor",HVO,Volda,ESTETISK,ORD,Hovedopptak,2021,0
223 437,"Musikk, bachelor",HVO,Volda,ESTETISK,ORDF,Hovedopptak,2021,0
223 439,"Teater og drama, bachelor",HVO,Volda,ESTETISK,ORD,Hovedopptak,2021,0
223 439,"Teater og drama, bachelor",HVO,Volda,ESTETISK,ORDF,Hovedopptak,2021,0
223 440,Friluftsliv og naturguide,HVO,Volda,IDRETT,ORD,Hovedopptak,2021,47.1
223 440,Friluftsliv og naturguide,HVO,Volda,IDRETT,ORDF,Hovedopptak,2021,32.1
223 451,Animasjon,HVO,Volda,ESTETISK,ORD,Hovedopptak,2021,-1
223 451,Animasjon,HVO,Volda,ESTETISK,ORDF,Hovedopptak,2021,-1
223 452,Planlegging og administrasjon,HVO,Volda,ØKADM,ORD,Hovedopptak,2021,0
223 452,Planlegging og administrasjon,HVO,Volda,ØKADM,ORDF,Hovedopptak,2021,0
223 453,"PR, kommunikasjon og media",HVO,Volda,MEDIEFAG,ORD,Hovedopptak,2021,44
223 453,"PR, kommunikasjon og media",HVO,Volda,MEDIEFAG,ORDF,Hovedopptak,2021,40
223 454,Journalistikk,HVO,Volda,MEDIEFAG,ORD,Hovedopptak,2021,52.5
223 454,Journalistikk,HVO,Volda,MEDIEFAG,ORDF,Hovedopptak,2021,49.2
223 472,"Design, kunst og håndverk, bachelor",HVO,Volda,ESTETISK,ORD,Hovedopptak,2021,0
223 472,"Design, kunst og håndverk, bachelor",HVO,Volda,ESTETISK,ORDF,Hovedopptak,2021,0
223 481,"Historie, bachelor",HVO,Volda,HISTORIE,ORD,Hovedopptak,2021,0
223 481,"Historie, bachelor",HVO,Volda,HISTORIE,ORDF,Hovedopptak,2021,0
223 485,"Idrett og kroppsøving, bachelor",HVO,Volda,IDRETT,ORD,Hovedopptak,2021,0
223 485,"Idrett og kroppsøving, bachelor",HVO,Volda,IDRETT,ORDF,Hovedopptak,2021,0
223 513,"Historie, bachelor, nettbasert",HVO,Volda,HISTORIE,ORD,Hovedopptak,2021,0
223 513,"Historie, bachelor, nettbasert",HVO,Volda,HISTORIE,ORDF,Hovedopptak,2021,0
223 529,"Barnehagelærer, deltid",HVO,Volda,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
223 529,"Barnehagelærer, deltid",HVO,Volda,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
223 547,"Grunnskolelærer, 1.-7. trinn",HVO,Volda,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
223 547,"Grunnskolelærer, 1.-7. trinn",HVO,Volda,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
223 605,Friluftsliv,HVO,Volda,IDRETT,ORD,Hovedopptak,2021,58.3
223 605,Friluftsliv,HVO,Volda,IDRETT,ORDF,Hovedopptak,2021,52.4
223 618,"Teater og drama, årsstudium",HVO,Volda,ESTETISK,ORD,Hovedopptak,2021,0
223 618,"Teater og drama, årsstudium",HVO,Volda,ESTETISK,ORDF,Hovedopptak,2021,0
223 623,Engelsk,HVO,Volda,SPRÅK,ORD,Hovedopptak,2021,0
223 623,Engelsk,HVO,Volda,SPRÅK,ORDF,Hovedopptak,2021,0
223 630,"Design, kunst og håndverk, årsstudium",HVO,Volda,ESTETISK,ORD,Hovedopptak,2021,0
223 630,"Design, kunst og håndverk, årsstudium",HVO,Volda,ESTETISK,ORDF,Hovedopptak,2021,0
223 649,"Idrett og kroppsøving, årsstudium",HVO,Volda,IDRETT,ORD,Hovedopptak,2021,40.8
223 649,"Idrett og kroppsøving, årsstudium",HVO,Volda,IDRETT,ORDF,Hovedopptak,2021,0
223 651,"Grunnskolelærer, 5.-10. trinn",HVO,Volda,LÆRER - GRL5-10,ORD,Hovedopptak,2021,0
223 651,"Grunnskolelærer, 5.-10. trinn",HVO,Volda,LÆRER - GRL5-10,ORDF,Hovedopptak,2021,0
223 667,"Musikk, årsstudium",HVO,Volda,ESTETISK,ORD,Hovedopptak,2021,0
223 667,"Musikk, årsstudium",HVO,Volda,ESTETISK,ORDF,Hovedopptak,2021,0
223 845,Medieproduksjon,HVO,Volda,MEDIEFAG,ORD,Hovedopptak,2021,48.8
223 845,Medieproduksjon,HVO,Volda,MEDIEFAG,ORDF,Hovedopptak,2021,44.6
223 891,Språk og litteratur,HVO,Volda,SPRÅK,ORD,Hovedopptak,2021,0
223 891,Språk og litteratur,HVO,Volda,SPRÅK,ORDF,Hovedopptak,2021,0
224 003,"Ingeniør, bygg og miljø",HIØ,Fredrikstad,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
224 003,"Ingeniør, bygg og miljø",HIØ,Fredrikstad,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
224 004,"Ingeniør, data",HIØ,Halden,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
224 004,"Ingeniør, data",HIØ,Halden,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
224 005,"Ingeniør, elektro: elektronikk og grønn energi",HIØ,Fredrikstad,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
224 005,"Ingeniør, elektro: elektronikk og grønn energi",HIØ,Fredrikstad,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
224 012,"Ingeniør, maskin:digital konstruksjon/robotisering",HIØ,Fredrikstad,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
224 012,"Ingeniør, maskin:digital konstruksjon/robotisering",HIØ,Fredrikstad,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
224 035,Økonomi og administrasjon,HIØ,Halden,ØKADM,ORD,Hovedopptak,2021,42.2
224 035,Økonomi og administrasjon,HIØ,Halden,ØKADM,ORDF,Hovedopptak,2021,37.9
224 050,Sykepleie,HIØ,Fredrikstad,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,47.5
224 050,Sykepleie,HIØ,Fredrikstad,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,41.3
224 060,Vernepleie,HIØ,Fredrikstad,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,47.8
224 060,Vernepleie,HIØ,Fredrikstad,HELSEFAG - VERNEPL,ORDF,Hovedopptak,2021,38.6
224 070,Barnevern,HIØ,Fredrikstad,HELSEFAG - BARNEVER,ORD,Hovedopptak,2021,49.3
224 070,Barnevern,HIØ,Fredrikstad,HELSEFAG - BARNEVER,ORDF,Hovedopptak,2021,42.5
224 080,Sosialt arbeid,HIØ,Fredrikstad,HELSEFAG - SOSIONOM,ORD,Hovedopptak,2021,50.4
224 080,Sosialt arbeid,HIØ,Fredrikstad,HELSEFAG - SOSIONOM,ORDF,Hovedopptak,2021,43.2
224 130,Barnehagelærer,HIØ,Halden,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,40.3
224 130,Barnehagelærer,HIØ,Halden,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,27.5
224 131,"Barnehagelærer, deltid",HIØ,Halden,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,40.5
224 131,"Barnehagelærer, deltid",HIØ,Halden,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
224 170,Engelsk,HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,53.1
224 170,Engelsk,HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 174,"Fransk, deltid",HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,55.4
224 174,"Fransk, deltid",HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 210,Norsk,HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,42.4
224 210,Norsk,HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 244,Tysk,HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,45.6
224 244,Tysk,HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 270,Informatikk: design og utvikling av IT-systemer,HIØ,Halden,INFOTEKN,ORD,Hovedopptak,2021,42.2
224 270,Informatikk: design og utvikling av IT-systemer,HIØ,Halden,INFOTEKN,ORDF,Hovedopptak,2021,0
224 398,Bedriftsøkonomi,HIØ,Halden,ØKADM,ORD,Hovedopptak,2021,46.8
224 398,Bedriftsøkonomi,HIØ,Halden,ØKADM,ORDF,Hovedopptak,2021,30.5
224 453,Informasjonssystemer,HIØ,Halden,INFOTEKN,ORD,Hovedopptak,2021,44.8
224 453,Informasjonssystemer,HIØ,Halden,INFOTEKN,ORDF,Hovedopptak,2021,0
224 455,Internasjonal kommunikasjon,HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,0
224 455,Internasjonal kommunikasjon,HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 505,Kunst og håndverk,HIØ,Halden,ESTETISK,ORD,Hovedopptak,2021,0
224 505,Kunst og håndverk,HIØ,Halden,ESTETISK,ORDF,Hovedopptak,2021,0
224 516,Regnskap,HIØ,Halden,ØKADM,ORD,Hovedopptak,2021,43
224 516,Regnskap,HIØ,Halden,ØKADM,ORDF,Hovedopptak,2021,0
224 547,"Grunnskolelærer, 1.-7. trinn",HIØ,Halden,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
224 547,"Grunnskolelærer, 1.-7. trinn",HIØ,Halden,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
224 610,Fransk,HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,40
224 610,Fransk,HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 620,Informasjonsteknologi,HIØ,Halden,INFOTEKN,ORD,Hovedopptak,2021,40.8
224 620,Informasjonsteknologi,HIØ,Halden,INFOTEKN,ORDF,Hovedopptak,2021,0
224 626,"Religion, livssyn og etikk",HIØ,Halden,HISTORIE,ORD,Hovedopptak,2021,0
224 626,"Religion, livssyn og etikk",HIØ,Halden,HISTORIE,ORDF,Hovedopptak,2021,0
224 649,Kroppsøving og idrett,HIØ,Halden,IDRETT,ORD,Hovedopptak,2021,45.4
224 649,Kroppsøving og idrett,HIØ,Halden,IDRETT,ORDF,Hovedopptak,2021,44.5
224 651,"Grunnskolelærer, 5.-10. trinn",HIØ,Halden,LÆRER - GRL5-10,ORD,Hovedopptak,2021,0
224 651,"Grunnskolelærer, 5.-10. trinn",HIØ,Halden,LÆRER - GRL5-10,ORDF,Hovedopptak,2021,0
224 667,Musikk,HIØ,Halden,ESTETISK,ORD,Hovedopptak,2021,0
224 667,Musikk,HIØ,Halden,ESTETISK,ORDF,Hovedopptak,2021,0
224 680,Samfunnsfag,HIØ,Halden,SAMFUNN,ORD,Hovedopptak,2021,0
224 680,Samfunnsfag,HIØ,Halden,SAMFUNN,ORDF,Hovedopptak,2021,0
224 690,"Tysk, deltid",HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,52.2
224 690,"Tysk, deltid",HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 702,Bioingeniør,HIØ,Fredrikstad,HELSEFAG - BIOING,ORD,Hovedopptak,2021,53.7
224 702,Bioingeniør,HIØ,Fredrikstad,HELSEFAG - BIOING,ORDF,Hovedopptak,2021,47.3
224 845,Digitale medier og design,HIØ,Halden,INFOTEKN,ORD,Hovedopptak,2021,42.8
224 845,Digitale medier og design,HIØ,Halden,INFOTEKN,ORDF,Hovedopptak,2021,31.5
224 895,Innovasjon og prosjektledelse,HIØ,Fredrikstad,TEKNO - ANNET,ORD,Hovedopptak,2021,39.8
224 895,Innovasjon og prosjektledelse,HIØ,Fredrikstad,TEKNO - ANNET,ORDF,Hovedopptak,2021,0
224 900,Arbeids- og velferdsfag,HIØ,Fredrikstad,HELSEFAG - ANNET,ORD,Hovedopptak,2021,46
224 900,Arbeids- og velferdsfag,HIØ,Fredrikstad,HELSEFAG - ANNET,ORDF,Hovedopptak,2021,32.9
224 901,Språk (engelsk/fransk/spansk/tysk),HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,0
224 901,Språk (engelsk/fransk/spansk/tysk),HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 912,Spansk,HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,48.3
224 912,Spansk,HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
224 913,"Spansk, deltid",HIØ,Halden,SPRÅK,ORD,Hovedopptak,2021,57.1
224 913,"Spansk, deltid",HIØ,Halden,SPRÅK,ORDF,Hovedopptak,2021,0
230 050,Sykepleie,LDH,Oslo,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,55.7
230 050,Sykepleie,LDH,Oslo,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,49
231 064,Samisk språk og litteratur,SA/SH,Kautokeino,SPRÅK,ORD,Hovedopptak,2021,0
231 064,Samisk språk og litteratur,SA/SH,Kautokeino,SPRÅK,ORDF,Hovedopptak,2021,0
231 066,Reindriftsstudier,SA/SH,Kautokeino,LANDOGHAVBRUK,ORD,Hovedopptak,2021,-2
231 066,Reindriftsstudier,SA/SH,Kautokeino,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,-2
231 135,Samisk barnehagelærerutdanning,SA/SH,Kautokeino,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
231 135,Samisk barnehagelærerutdanning,SA/SH,Kautokeino,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
231 547,"Grunnskolelærer, 1.-7. trinn, samisk",SA/SH,Kautokeino,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
231 547,"Grunnskolelærer, 1.-7. trinn, samisk",SA/SH,Kautokeino,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
231 651,"Grunnskolelærer, 5.-10. trinn, samisk",SA/SH,Kautokeino,LÆRER - GRL5-10,ORD,Hovedopptak,2021,0
231 651,"Grunnskolelærer, 5.-10. trinn, samisk",SA/SH,Kautokeino,LÆRER - GRL5-10,ORDF,Hovedopptak,2021,0
233 679,"Politiutdanning, Stavern",PHS,Larvik,JUS,ORD,Hovedopptak,2021,53.3
233 681,"Politiutdanning, Oslo",PHS,Oslo,JUS,ORD,Hovedopptak,2021,56.5
233 682,"Politiutdanning, Bodø",PHS,Bodø,JUS,ORD,Hovedopptak,2021,51.8
251 050,"Sykepleie, Oslo",VID,Oslo,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,48.6
251 050,"Sykepleie, Oslo",VID,Oslo,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,42.1
251 053,"Sykepleie, Sandnessjøen",VID,Alstahaug,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,52.3
251 053,"Sykepleie, Sandnessjøen",VID,Alstahaug,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,43.3
251 055,"Sykepleie, Bergen",VID,Bergen,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,51.2
251 055,"Sykepleie, Bergen",VID,Bergen,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,47.5
251 059,"Sykepleie, Sandvika",VID,Bærum,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,56.8
251 059,"Sykepleie, Sandvika",VID,Bærum,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,40.5
251 060,"Vernepleie, Sandnes",VID,Sandnes,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,47.8
251 060,"Vernepleie, Sandnes",VID,Sandnes,HELSEFAG - VERNEPL,ORDF,Hovedopptak,2021,40.5
251 061,"Vernepleie, Sandnes, deltid",VID,Sandnes,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,53.6
251 061,"Vernepleie, Sandnes, deltid",VID,Sandnes,HELSEFAG - VERNEPL,ORDF,Hovedopptak,2021,38
251 062,"Vernepleie, Bergen, deltid",VID,Bergen,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,53.9
251 062,"Vernepleie, Bergen, deltid",VID,Bergen,HELSEFAG - VERNEPL,ORDF,Hovedopptak,2021,41.9
251 063,"Vernepleie, Sandvika, deltid",VID,Bærum,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,58.3
251 063,"Vernepleie, Sandvika, deltid",VID,Bærum,HELSEFAG - VERNEPL,ORDF,Hovedopptak,2021,42.1
251 080,Sosialt arbeid,VID,Oslo,HELSEFAG - SOSIONOM,ORD,Hovedopptak,2021,53.3
251 080,Sosialt arbeid,VID,Oslo,HELSEFAG - SOSIONOM,ORDF,Hovedopptak,2021,45.7
251 081,"Sosialt arbeid, deltid",VID,Oslo,HELSEFAG - SOSIONOM,ORD,Hovedopptak,2021,48
251 162,Verdibasert ledelse og administrasjon ,VID,Stavanger,HISTORIE,ORD,Hovedopptak,2021,41
251 162,Verdibasert ledelse og administrasjon ,VID,Stavanger,HISTORIE,ORDF,Hovedopptak,2021,0
251 196,Kristendomskunnskap/RLE,VID,Stavanger,HISTORIE,ORD,Hovedopptak,2021,0
251 196,Kristendomskunnskap/RLE,VID,Stavanger,HISTORIE,ORDF,Hovedopptak,2021,0
251 418,Interkult. kommunikasjon og globalt samarb.,VID,Stavanger,SAMFUNN,ORD,Hovedopptak,2021,0
251 418,Interkult. kommunikasjon og globalt samarb.,VID,Stavanger,SAMFUNN,ORDF,Hovedopptak,2021,0
251 474,Samfunnsfag,VID,Stavanger,SAMFUNN,ORD,Hovedopptak,2021,0
251 474,Samfunnsfag,VID,Stavanger,SAMFUNN,ORDF,Hovedopptak,2021,0
251 480,"Teologi, bachelor",VID,Stavanger,HISTORIE,ORD,Hovedopptak,2021,0
251 480,"Teologi, bachelor",VID,Stavanger,HISTORIE,ORDF,Hovedopptak,2021,0
251 700,Ergoterapi,VID,Sandnes,HELSEFAG - ERGO,ORD,Hovedopptak,2021,46
251 700,Ergoterapi,VID,Sandnes,HELSEFAG - ERGO,ORDF,Hovedopptak,2021,36.4
251 771,"Teologi, profesjonsstudium",VID,Stavanger,HISTORIE,ORD,Hovedopptak,2021,0
251 771,"Teologi, profesjonsstudium",VID,Stavanger,HISTORIE,ORDF,Hovedopptak,2021,0
253 130,Barnehagelærer,DMMH,Trondheim,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,38.4
253 130,Barnehagelærer,DMMH,Trondheim,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,35
253 131,"Barnehagelærer, musikk, drama, kunst og håndverk",DMMH,Trondheim,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
253 131,"Barnehagelærer, musikk, drama, kunst og håndverk",DMMH,Trondheim,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
253 132,"Barnehagelærer, natur- og friluftsliv",DMMH,Trondheim,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
253 132,"Barnehagelærer, natur- og friluftsliv",DMMH,Trondheim,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
253 133,"Barnehagelærer, deltid",DMMH,Trondheim,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
253 133,"Barnehagelærer, deltid",DMMH,Trondheim,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
253 134,"Barnehagelærer, ledelse",DMMH,Kristiansund,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
253 134,"Barnehagelærer, ledelse",DMMH,Kristiansund,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
253 529,"Barnehagelærer, flerkulturell forståelse",DMMH,Trondheim,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
253 529,"Barnehagelærer, flerkulturell forståelse",DMMH,Trondheim,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
254 035,"Økonomi og administrasjon, Kristiansand",NLA,Kristiansand,ØKADM,ORD,Hovedopptak,2021,38
254 035,"Økonomi og administrasjon, Kristiansand",NLA,Kristiansand,ØKADM,ORDF,Hovedopptak,2021,38.6
254 088,"Kommunikasjon, livssyn, kristen apologetikk",NLA,Kristiansand,HISTORIE,ORD,Hovedopptak,2021,0
254 088,"Kommunikasjon, livssyn, kristen apologetikk",NLA,Kristiansand,HISTORIE,ORDF,Hovedopptak,2021,0
254 130,Barnehagelærer,NLA,Bergen,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,0
254 130,Barnehagelærer,NLA,Bergen,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
254 185,Idrett,NLA,Bergen,IDRETT,ORD,Hovedopptak,2021,47.6
254 185,Idrett,NLA,Bergen,IDRETT,ORDF,Hovedopptak,2021,45.6
254 195,"Praktisk teologi og ledelse, Bergen, årsstudium",NLA,Bergen,HISTORIE,ORD,Hovedopptak,2021,0
254 195,"Praktisk teologi og ledelse, Bergen, årsstudium",NLA,Bergen,HISTORIE,ORDF,Hovedopptak,2021,0
254 196,"Kristendom, religion, livssyn og etikk, KRLE, Bergen",NLA,Bergen,HISTORIE,ORD,Hovedopptak,2021,0
254 196,"Kristendom, religion, livssyn og etikk, KRLE, Bergen",NLA,Bergen,HISTORIE,ORDF,Hovedopptak,2021,0
254 220,"Pedagogikk, årsstudium",NLA,Bergen,PEDFAG,ORD,Hovedopptak,2021,45
254 220,"Pedagogikk, årsstudium",NLA,Bergen,PEDFAG,ORDF,Hovedopptak,2021,38.8
254 329,"Kristendom, religion, livssyn og etikk, KRLE, Oslo",NLA,Oslo,HISTORIE,ORD,Hovedopptak,2021,0
254 329,"Kristendom, religion, livssyn og etikk, KRLE, Oslo",NLA,Oslo,HISTORIE,ORDF,Hovedopptak,2021,0
254 367,"Interkulturell forståelse med utenlandsopphold, årsstudium",NLA,Bergen,SAMFUNN,ORD,Hovedopptak,2021,0
254 367,"Interkulturell forståelse med utenlandsopphold, årsstudium",NLA,Bergen,SAMFUNN,ORDF,Hovedopptak,2021,0
254 454,"Journalistikk, bachelor",NLA,Kristiansand,MEDIEFAG,ORD,Hovedopptak,2021,32.5
254 454,"Journalistikk, bachelor",NLA,Kristiansand,MEDIEFAG,ORDF,Hovedopptak,2021,33.2
254 470,"Økonomi og administrasjon, Oslo",NLA,Oslo,ØKADM,ORD,Hovedopptak,2021,45.8
254 470,"Økonomi og administrasjon, Oslo",NLA,Oslo,ØKADM,ORDF,Hovedopptak,2021,42.6
254 480,Teologi,NLA,Bergen,HISTORIE,ORD,Hovedopptak,2021,0
254 480,Teologi,NLA,Bergen,HISTORIE,ORDF,Hovedopptak,2021,0
254 525,"Innovasjon og ledelse, Kristiansand",NLA,Kristiansand,ØKADM,ORD,Hovedopptak,2021,36.8
254 525,"Innovasjon og ledelse, Kristiansand",NLA,Kristiansand,ØKADM,ORDF,Hovedopptak,2021,36.7
254 536,"Praktisk teologi og ledelse, Oslo, bachelor",NLA,Oslo,HISTORIE,ORD,Hovedopptak,2021,0
254 536,"Praktisk teologi og ledelse, Oslo, bachelor",NLA,Oslo,HISTORIE,ORDF,Hovedopptak,2021,0
254 537,"Interkulturell forståelse, uten studietur",NLA,Kristiansand,SAMFUNN,ORD,Hovedopptak,2021,0
254 537,"Interkulturell forståelse, uten studietur",NLA,Kristiansand,SAMFUNN,ORDF,Hovedopptak,2021,0
254 547,"Grunnskolelærer, 1.-7. trinn, Bergen",NLA,Bergen,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
254 547,"Grunnskolelærer, 1.-7. trinn, Bergen",NLA,Bergen,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
254 550,"Grunnskolelærer, 1.-7. trinn, Oslo",NLA,Oslo,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
